RecID,SiteID,StoreCode,Region,Quantity,GTIN_VPN,Brand,Style,Diameter,Width,BoltPattern1,BoltPattern2,Lugs,LugRadial,Offset,Finish,DTArticle,diamBP,diamBPOffs,wheelsize,offbin
8711,1444,INI 07,Indiana/Ohio,-2,8.85463E+11,American Racing,AR105 G-BLK MACH-LP,17,7,5x120.65,NA,5,120.65,0,GLOSS BLACK W/ MACHINED LIP,78892,17 5x120.65,17 5x120.65 0,17 x 7,"(-9,0)"
8712,1444,INI 07,Indiana/Ohio,4,8.85463E+11,American Racing,AR910 PVD,20,9,6x139.70,NA,6,139.7,18,PVD,20679,20 6x139.70,20 6x139.70 18,20 x 9,"(11,19)"
8713,1444,INI 07,Indiana/Ohio,4,8.85463E+11,American Racing,AR919 SLV MACH,15,7,5x110.00,5x115.00,5,110,35,SILVER MACHINED,NA,15 5x110.00,15 5x110.00 35,15 x 7,"(30,39)"
8714,1444,INI 07,Indiana/Ohio,4,8.85463E+11,American Racing,AR921 G-BLK,15,7,blank,NA,0,0,35,BLK,NA,15 blank,15 blank 35,15 x 7,"(30,39)"
8715,1444,INI 07,Indiana/Ohio,4,8.85463E+11,American Racing,AR921 G-BLK,18,8,5x114.30,5x120.00,5,114.3,38,GLOSS BLACK,NA,18 5x114.30,18 5x114.30 38,18 x 8,"(30,39)"
8716,1444,INI 07,Indiana/Ohio,4,8.43962E+11,Helo,MAXX CHROME,17,9,5x139.70,NA,5,139.7,-12,CHROME,NA,17 5x139.70,17 5x139.70 -12,17 x 9,"(-19,-10)"
8717,1444,INI 07,Indiana/Ohio,1,8.85463E+11,Helo,HE875 GLOSS BLACK WITH CHROME ACCENTS,20,8.5,6x132.00,6x139.70,6,132,38,GLOSS  BLACK W/ CHROME ACCENTS,20043,20 6x132.00,20 6x132.00 38,20 x 8.5,"(30,39)"
8718,1444,INI 07,Indiana/Ohio,1,8.85463E+11,Helo,HE880 G-BLK MACH,20,8.5,5x114.30,5x120.65,5,114.3,42,GLOSS BLACK W/ MACHINED FACE,20056,20 5x114.30,20 5x114.30 42,20 x 8.5,"(40,49)"
8719,1444,INI 07,Indiana/Ohio,2,8.85463E+11,Helo,HE890 S-BLK,22,8.5,5x114.30,NA,5,114.3,40,SATIN BLACK,NA,22 5x114.30,22 5x114.30 40,22 x 8.5,"(30,39)"
8720,1444,INI 07,Indiana/Ohio,4,8.85463E+11,KMC,SKITCH CHROME,20,8.5,6x139.70,NA,6,139.7,35,CHROME,78389,20 6x139.70,20 6x139.70 35,20 x 8.5,"(30,39)"
8721,1444,INI 07,Indiana/Ohio,4,8.85463E+11,KMC,KM700 PVD,22,9.5,6x135.00,NA,6,135,38,PVD # 1,NA,22 6x135.00,22 6x135.00 38,22 x 9.5,"(30,39)"
8722,1444,INI 07,Indiana/Ohio,4,8.85463E+11,KMC,KM700 PVD,20,9,5x120.00,NA,5,120,35,PVD # 1,NA,20 5x120.00,20 5x120.00 35,20 x 9,"(30,39)"
8723,1444,INI 07,Indiana/Ohio,-4,8.85463E+11,KMC,KM700 PVD,20,9,5x120.00,NA,5,120,35,PVD # 1,NA,20 5x120.00,20 5x120.00 35,20 x 9,"(30,39)"
8724,1444,INI 07,Indiana/Ohio,5,8.85463E+11,Motegi,MR116 DARK SILVER WITH MACHINED GROOVE,18,8,5x108.00,5x114.30,5,108,45,DARK SILVER W/ MACHINED FLANGE,20185,18 5x108.00,18 5x108.00 45,18 x 8,"(40,49)"
8725,1444,INI 07,Indiana/Ohio,-1,8.85463E+11,Motegi,MR116 DARK SILVER WITH MACHINED GROOVE,18,8,5x108.00,5x114.30,5,108,45,DARK SILVER W/ MACHINED FLANGE,20185,18 5x108.00,18 5x108.00 45,18 x 8,"(40,49)"
8726,1444,INI 07,Indiana/Ohio,1,8.85463E+11,Moto Metal,MO961 CHROME,18,10,6x139.70,NA,6,139.7,-24,CHROME,NA,18 6x139.70,18 6x139.70 -24,18 x 10,"(-29,-20)"
8727,1444,INI 07,Indiana/Ohio,4,8.85463E+11,Moto Metal,MO961 CHROME,18,9,8x180.00,NA,8,180,18,CHROME,NA,18 8x180.00,18 8x180.00 18,18 x 9,"(11,19)"
8728,1444,INI 07,Indiana/Ohio,4,8.85463E+11,Moto Metal,MO962 CHROME,20,9,8x165.10,NA,8,165.1,0,CHROME,20128,20 8x165.10,20 8x165.10 0,20 x 9,"(-9,0)"
8729,1444,INI 07,Indiana/Ohio,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,20,9,8x165.10,NA,8,165.1,18,GLOSS BLACK W/ MACHINED FACE,20156,20 8x165.10,20 8x165.10 18,20 x 9,"(11,19)"
8730,1444,INI 07,Indiana/Ohio,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,18,9,6x135.00,6x139.70,6,135,18,GLOSS BLACK W/ MACHINED FACE,NA,18 6x135.00,18 6x135.00 18,18 x 9,"(11,19)"
8731,1444,INI 07,Indiana/Ohio,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,20,9,6x120.00,6x139.70,6,120,0,SATIN BLACK MILLED,NA,20 6x120.00,20 6x120.00 0,20 x 9,"(-9,0)"
8732,1444,INI 07,Indiana/Ohio,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,18,9,6x135.00,6x139.70,6,135,18,SATIN BLACK MILLED,NA,18 6x135.00,18 6x135.00 18,18 x 9,"(11,19)"
8733,1444,INI 07,Indiana/Ohio,4,8.85463E+11,XD Series,XD301 S-BLK,17,9,5x114.30,NA,5,114.3,-12,SATIN BLACK,NA,17 5x114.30,17 5x114.30 -12,17 x 9,"(-19,-10)"
8734,1444,INI 07,Indiana/Ohio,1,8.43962E+11,XD Series,ROCKSTAR CHROME,20,8.5,8x165.10,NA,8,165.1,10,CHROME,NA,20 8x165.10,20 8x165.10 10,20 x 8.5,"(1,10)"
8735,1444,INI 07,Indiana/Ohio,-1,8.43962E+11,XD Series,ROCKSTAR CHROME,20,8.5,8x165.10,NA,8,165.1,10,CHROME,NA,20 8x165.10,20 8x165.10 10,20 x 8.5,"(1,10)"
8736,1444,INI 07,Indiana/Ohio,1,8.43962E+11,XD Series,XD775 M-BLK,20,8.5,8x165.10,NA,8,165.1,10,MATTE BLACK,62388,20 8x165.10,20 8x165.10 10,20 x 8.5,"(1,10)"
8737,1444,INI 07,Indiana/Ohio,5,8.43962E+11,XD Series,XD775 M-BLK,18,9,5x114.30,5x120.65,5,114.3,0,MATTE BLACK,NA,18 5x114.30,18 5x114.30 0,18 x 9,"(-9,0)"
8738,1444,INI 07,Indiana/Ohio,4,8.85463E+11,XD Series,S-BLK MILL RED CC,20,10,8x165.10,NA,8,165.1,-24,SATIN BLACK MILLED W/ RED TINTED CLEAR COAT,NA,20 8x165.10,20 8x165.10 -24,20 x 10,"(-29,-20)"
8739,1444,INI 07,Indiana/Ohio,4,8.85463E+11,XD Series,XD820 S-BLK MILL RTCC,20,9,5x139.70,NA,5,139.7,0,SATIN BLACK MILLED,NA,20 5x139.70,20 5x139.70 0,20 x 9,"(-9,0)"
8740,1444,INI 07,Indiana/Ohio,4,8.85463E+11,XD Series,XD825 M-BLK DTCC,20,9,5x139.70,5x150.00,5,139.7,0,MATTE BLACK W/ DARK TINT,NA,20 5x139.70,20 5x139.70 0,20 x 9,"(-9,0)"
8741,1444,INI 07,Indiana/Ohio,4,8.85463E+11,XD Series,XD827 M-BLK MACH,18,9,5x114.30,5x127.00,5,114.3,0,MATTE BLACK MACHINED,NA,18 5x114.30,18 5x114.30 0,18 x 9,"(-9,0)"
8742,1445,TXD 46,Texas Dallas,4,8.85463E+11,American Racing,AR914 PVD,18,8.5,6x135.00,NA,6,135,30,PVD,NA,18 6x135.00,18 6x135.00 30,18 x 8.5,"(20,29)"
8743,1445,TXD 46,Texas Dallas,4,8.85463E+11,Helo,MAXX CHROME,17,8,5x127.00,NA,5,127,-6,CHROME,NA,17 5x127.00,17 5x127.00 -6,17 x 8,"(-9,0)"
8744,1445,TXD 46,Texas Dallas,4,8.43962E+11,KMC,KM651 G-BLK,20,8.5,5x114.30,5x127.00,5,114.3,38,GLOSS BLACK W/ CLEAR COAT,20063,20 5x114.30,20 5x114.30 38,20 x 8.5,"(30,39)"
8745,1445,TXD 46,Texas Dallas,4,8.85463E+11,KMC,KM693 GRAY W BLACK,20,8.5,5x114.30,NA,5,114.3,40,PEARL GRAY W GLOSS BLACK FACE,NA,20 5x114.30,20 5x114.30 40,20 x 8.5,"(30,39)"
8746,1445,TXD 46,Texas Dallas,4,8.85463E+11,KMC,KM694 S-BLK,20,8.5,5x114.30,NA,5,114.3,38,SATIN BLACK,NA,20 5x114.30,20 5x114.30 38,20 x 8.5,"(30,39)"
8747,1445,TXD 46,Texas Dallas,4,8.85463E+11,KMC,KM700 S-BLK,20,9,6x139.70,NA,6,139.7,35,SATIN BLACK,NA,20 6x139.70,20 6x139.70 35,20 x 9,"(30,39)"
8748,1445,TXD 46,Texas Dallas,4,8.85463E+11,Moto Metal,MO962 G-BLK MILL,20,10,5x127.00,5x139.70,5,127,-24,GLOSS BLACK W/ MILLED ACCENTS,NA,20 5x127.00,20 5x127.00 -24,20 x 10,"(-29,-20)"
8749,1445,TXD 46,Texas Dallas,4,8.85463E+11,Moto Metal,MO970 G-GRY BLK LP,20,10,5x127.00,5x139.70,5,127,-24,GLOSS GREY CENTER W/ GLOSS BLACK LIP,NA,20 5x127.00,20 5x127.00 -24,20 x 10,"(-29,-20)"
8750,1445,TXD 46,Texas Dallas,4,8.85463E+11,Moto Metal,MO970 G-GRY BLK LP,20,10,5x139.70,5x150.00,5,139.7,-24,GLOSS GREY CENTER W/ GLOSS BLACK LIP,NA,20 5x139.70,20 5x139.70 -24,20 x 10,"(-29,-20)"
8751,1445,TXD 46,Texas Dallas,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,20,10,6x135.00,6x139.70,6,135,-24,SATIN BLACK MILLED,NA,20 6x135.00,20 6x135.00 -24,20 x 10,"(-29,-20)"
8752,1445,TXD 46,Texas Dallas,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,20,9,6x135.00,6x139.70,6,135,18,SATIN BLACK MILLED,NA,20 6x135.00,20 6x135.00 18,20 x 9,"(11,19)"
8753,1445,TXD 46,Texas Dallas,4,8.85463E+11,Moto Metal,MO975 G-BLK MILL,20,9,8x165.10,NA,8,165.1,18,SATIN BLACK MILLED,NA,20 8x165.10,20 8x165.10 18,20 x 9,"(11,19)"
8754,1445,TXD 46,Texas Dallas,4,8.85463E+11,Moto Metal,MO977 S-BLK,17,9,blank,NA,0,0,25,BLK,NA,17 blank,17 blank 25,17 x 9,"(20,29)"
8755,1445,TXD 46,Texas Dallas,4,8.85463E+11,Vintage,VN515 POLISHED WANFENG,18,7,5x120.65,NA,5,120.65,6,POLISHED,NA,18 5x120.65,18 5x120.65 6,18 x 7,"(1,10)"
8756,1445,TXD 46,Texas Dallas,4,8.85463E+11,Vintage,VN215 M-GRY MACH-LP,15,8,5x127.00,NA,5,127,-18,MAG GRAY W/ MACHINED LIP,NA,15 5x127.00,15 5x127.00 -18,15 x 8,"(-19,-10)"
8757,1445,TXD 46,Texas Dallas,4,8.43962E+11,Vintage,VN515 POLISHED,15,6,5x120.65,NA,5,120.65,-6,POLISHED,78882,15 5x120.65,15 5x120.65 -6,15 x 6,"(-9,0)"
8758,1446,MIH 27,Michigan Lansing,4,8.85463E+11,American Racing,AR172 S-BLK,15,8,6x114.30,NA,6,114.3,20,SATIN BLACK,NA,15 6x114.30,15 6x114.30 20,15 x 8,"(11,19)"
8759,1446,MIH 27,Michigan Lansing,5,8.43962E+11,Helo,HE845 DISC,17,7.5,blank,NA,0,0,42,BLK,NA,17 blank,17 blank 42,17 x 7.5,"(40,49)"
8760,1446,MIH 27,Michigan Lansing,4,8.43962E+11,KMC,KM651 G-BLK,22,9.5,6x135.00,6x139.70,6,135,38,GLOSS BLACK W/ CLEAR COAT,NA,22 6x135.00,22 6x135.00 38,22 x 9.5,"(30,39)"
8761,1446,MIH 27,Michigan Lansing,5,8.43962E+11,Motegi,MR116 M-BLK RED-STR,17,7,4x100.00,4x108.00,4,100,40,MATTE BLACK W/ RED STRIPE,20183,17 4x100.00,17 4x100.00 40,17 x 7,"(30,39)"
8762,1446,MIH 27,Michigan Lansing,-5,8.43962E+11,Motegi,MR116 M-BLK RED-STR,17,7,4x100.00,4x108.00,4,100,40,MATTE BLACK W/ RED STRIPE,20183,17 4x100.00,17 4x100.00 40,17 x 7,"(30,39)"
8763,1446,MIH 27,Michigan Lansing,4,8.85463E+11,Moto Metal,MO962 G-BLK MILL,17,10,6x135.00,6x139.70,6,135,-24,GLOSS BLACK W/ MILLED ACCENTS,NA,17 6x135.00,17 6x135.00 -24,17 x 10,"(-29,-20)"
8764,1446,MIH 27,Michigan Lansing,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,20,10,8x170.00,NA,8,170,-24,SATIN BLACK MILLED,NA,20 8x170.00,20 8x170.00 -24,20 x 10,"(-29,-20)"
8765,1446,MIH 27,Michigan Lansing,4,8.85463E+11,Vintage,VN815 PVD,15,8,5x120.65,NA,5,120.65,-18,PVD,78887,15 5x120.65,15 5x120.65 -18,15 x 8,"(-19,-10)"
8766,1446,MIH 27,Michigan Lansing,4,8.85463E+11,XD Series,MISFIT MATTE BLACK,20,9,5x127.00,NA,5,127,0,MATTE BLACK,NA,20 5x127.00,20 5x127.00 0,20 x 9,"(-9,0)"
8767,1446,MIH 27,Michigan Lansing,4,8.85463E+11,XD Series,MISFIT MATTE BLACK,18,9,5x127.00,NA,5,127,0,MATTE BLACK,78546,18 5x127.00,18 5x127.00 0,18 x 9,"(-9,0)"
8768,1446,MIH 27,Michigan Lansing,-4,8.85463E+11,XD Series,MISFIT MATTE BLACK,18,9,5x127.00,NA,5,127,0,MATTE BLACK,78546,18 5x127.00,18 5x127.00 0,18 x 9,"(-9,0)"
8769,1446,MIH 27,Michigan Lansing,4,8.43962E+11,XD Series,XD811 M-BLK MACH,17,8,5x127.00,5x139.70,5,127,10,MATTE BLACK MACHINED W/ ACCENTS,NA,17 5x127.00,17 5x127.00 10,17 x 8,"(1,10)"
8770,1446,MIH 27,Michigan Lansing,5,8.85463E+11,XD Series,XD811 M-BLK MACH,18,9,5x127.00,5x135.00,5,127,0,MATTE BLACK MACHINED W/ ACCENTS,NA,18 5x127.00,18 5x127.00 0,18 x 9,"(-9,0)"
8771,1446,MIH 27,Michigan Lansing,4,8.85463E+11,XD Series,XD820 S-BLK MILL RTCC,18,9,8x165.10,NA,8,165.1,-12,SATIN BLACK MILLED,NA,18 8x165.10,18 8x165.10 -12,18 x 9,"(-19,-10)"
8772,1446,MIH 27,Michigan Lansing,4,8.85463E+11,XD Series,XD827 M-BLK MACH,18,9,8x170.00,NA,8,170,0,MATTE BLACK MACHINED,NA,18 8x170.00,18 8x170.00 0,18 x 9,"(-9,0)"
8773,1446,MIH 27,Michigan Lansing,5,8.85463E+11,XD Series,XD827 M-BLK,17,9,5x127.00,5x135.00,5,127,-12,MATTE BLACK,NA,17 5x127.00,17 5x127.00 -12,17 x 9,"(-19,-10)"
8774,1447,UTS 04,Utah,5,8.85463E+11,Asanti Black,AB003 MACH FACE SS LIP,20,10,5x130,NA,5,130,40,BLK,NA,20 5x130,20 5x130 40,20 x 10,"(30,39)"
8775,1447,UTS 04,Utah,2,7.61138E+11,American Racing,AR023 MACH,15,7,5x114.30,NA,5,114.3,-6,MACHINED W/ CLEAR COAT,78193,15 5x114.30,15 5x114.30 -6,15 x 7,"(-9,0)"
8776,1447,UTS 04,Utah,4,7.61138E+11,American Racing,OUTLAW II MACHINED W/CC,15,7,5x120.65,NA,5,120.65,50,MACHINED W/ CLEAR COAT,78371,15 5x120.65,15 5x120.65 50,15 x 7,"(40,49)"
8777,1447,UTS 04,Utah,2,8.43962E+11,American Racing,AR105 ANTHR MACH-LP,18,10,5x114.30,NA,5,114.3,24,ANTHRACITE W/ MACHINED LIP,NA,18 5x114.30,18 5x114.30 24,18 x 10,"(20,29)"
8778,1447,UTS 04,Utah,1,7.61138E+11,American Racing,BAJA POLISHED,15,10,5x139.70,NA,5,139.7,-43,POLISHED,78182,15 5x139.70,15 5x139.70 -43,15 x 10,"(-50,-40)"
8779,1447,UTS 04,Utah,5,8.85463E+11,American Racing,BAJA POLISHED,17,9,8x170.00,NA,8,170,-12,POLISHED,NA,17 8x170.00,17 8x170.00 -12,17 x 9,"(-19,-10)"
8780,1447,UTS 04,Utah,4,8.85463E+11,American Racing,AR172 S-BLK,16,8,8x165.10,NA,8,165.1,0,SATIN BLACK,NA,16 8x165.10,16 8x165.10 0,16 x 8,"(-9,0)"
8781,1447,UTS 04,Utah,4,8.85463E+11,American Racing,AR172 S-BLK,17,8,6x139.70,NA,6,139.7,0,SATIN BLACK,NA,17 6x139.70,17 6x139.70 0,17 x 8,"(-9,0)"
8782,1447,UTS 04,Utah,8,8.85463E+11,American Racing,AR172 S-BLK,17,9,6x139.70,NA,6,139.7,-12,SATIN BLACK,NA,17 6x139.70,17 6x139.70 -12,17 x 9,"(-19,-10)"
8783,1447,UTS 04,Utah,1,8.85463E+11,American Racing,AR9017 SATIN BLACK,18,9,8x170.00,NA,8,170,0,SATIN BLACK,NA,18 8x170.00,18 8x170.00 0,18 x 9,"(-9,0)"
8784,1447,UTS 04,Utah,4,8.85463E+11,American Racing,AR910 G-BLK MACH,18,9,6x139.70,NA,6,139.7,18,GLOSS BLACK W/ MACHINED FACE,NA,18 6x139.70,18 6x139.70 18,18 x 9,"(11,19)"
8785,1447,UTS 04,Utah,4,8.85463E+11,American Racing,AR910 PVD,20,9,8x165.10,NA,8,165.1,18,PVD,NA,20 8x165.10,20 8x165.10 18,20 x 9,"(11,19)"
8786,1447,UTS 04,Utah,4,8.85463E+11,American Racing,AR919 SLV MACH,17,7.5,5x110.00,5x115.00,5,110,45,SILVER MACHINED,NA,17 5x110.00,17 5x110.00 45,17 x 7.5,"(40,49)"
8787,1447,UTS 04,Utah,-4,8.85463E+11,American Racing,AR919 SLV MACH,17,7.5,5x110.00,5x115.00,5,110,45,SILVER MACHINED,NA,17 5x110.00,17 5x110.00 45,17 x 7.5,"(40,49)"
8788,1447,UTS 04,Utah,2,8.85463E+11,American Racing,AR969 S-BLK MACH,15,8,5x114.30,NA,5,114.3,-19,MACHINED FACE W/ SATIN BLACK RING,NA,15 5x114.30,15 5x114.30 -19,15 x 8,"(-19,-10)"
8789,1447,UTS 04,Utah,4,8.85463E+11,American Racing,AR969 S-BLK MACH,17,9,8x165.10,NA,8,165.1,18,MACHINED FACE W/ SATIN BLACK RING,NA,17 8x165.10,17 8x165.10 18,17 x 9,"(11,19)"
8790,1447,UTS 04,Utah,4,8.85463E+11,American Racing,AR969 S-BLK MACH,18,9,8x165.10,NA,8,165.1,0,MACHINED FACE W/ SATIN BLACK RING,NA,18 8x165.10,18 8x165.10 0,18 x 9,"(-9,0)"
8791,1447,UTS 04,Utah,5,8.85463E+11,Helo,HE904 S-BLK,18,9,5x127.00,NA,5,127,0,SATIN BLACK,NA,18 5x127.00,18 5x127.00 0,18 x 9,"(-9,0)"
8792,1447,UTS 04,Utah,5,8.43962E+11,KMC,KM651 G-BLK,22,9.5,6x135.00,6x139.70,6,135,15,GLOSS BLACK W/ CLEAR COAT,NA,22 6x135.00,22 6x135.00 15,22 x 9.5,"(11,19)"
8793,1447,UTS 04,Utah,4,8.43962E+11,KMC,KM775 M-BLK,18,8,5x114.30,5x120.00,5,114.3,42,MATTE BLACK,NA,18 5x114.30,18 5x114.30 42,18 x 8,"(40,49)"
8794,1447,UTS 04,Utah,1,8.43962E+11,KMC,KM775 M-BLK,18,8,5x112.00,5x114.30,5,112,42,MATTE BLACK,NA,18 5x112.00,18 5x112.00 42,18 x 8,"(40,49)"
8795,1447,UTS 04,Utah,4,8.85463E+11,Motegi,MR107 G-BLK MACH,17,7.5,5x108.00,NA,5,108,45,GLOSS BLACK MACHINED,20171,17 5x108.00,17 5x108.00 45,17 x 7.5,"(40,49)"
8796,1447,UTS 04,Utah,4,8.43962E+11,Motegi,MR107 G-BLK MACH,18,8,5x114.30,NA,5,114.3,42,GLOSS BLACK MACHINED,NA,18 5x114.30,18 5x114.30 42,18 x 8,"(40,49)"
8797,1447,UTS 04,Utah,4,8.85463E+11,Motegi,MR116 M-BLK RED-STR,17,7,5x105.00,5x114.30,5,105,40,MATTE BLACK W/ RED STRIPE,NA,17 5x105.00,17 5x105.00 40,17 x 7,"(30,39)"
8798,1447,UTS 04,Utah,4,8.85463E+11,Motegi,MR116 M-BLK RED-STR,18,8,5x105.00,5x114.30,5,105,45,MATTE BLACK W/ RED STRIPE,20187,18 5x105.00,18 5x105.00 45,18 x 8,"(40,49)"
8799,1447,UTS 04,Utah,2,8.85463E+11,Motegi,MR126 G-BLK MILL,20,8.5,5x114.30,NA,5,114.3,38,GLOSS BLACK W/ MILLED ACCENTS,NA,20 5x114.30,20 5x114.30 38,20 x 8.5,"(30,39)"
8800,1447,UTS 04,Utah,4,8.43962E+11,Moto Metal,MO951 GLOSS BLACK MACHINED,16,9,8x170.00,NA,8,170,-12,GLOSS BLACK MACHINED,NA,16 8x170.00,16 8x170.00 -12,16 x 9,"(-19,-10)"
8801,1447,UTS 04,Utah,4,8.85463E+11,Moto Metal,MO962 CHROME,20,9,5x139.70,5x150.00,5,139.7,0,CHROME,20129,20 5x139.70,20 5x139.70 0,20 x 9,"(-9,0)"
8802,1447,UTS 04,Utah,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,18,9,6x135.00,6x139.70,6,135,18,GLOSS BLACK W/ MACHINED FACE,NA,18 6x135.00,18 6x135.00 18,18 x 9,"(11,19)"
8803,1447,UTS 04,Utah,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,20,9,8x165.10,NA,8,165.1,18,SATIN BLACK MILLED,NA,20 8x165.10,20 8x165.10 18,20 x 9,"(11,19)"
8804,1447,UTS 04,Utah,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,17,8,5x127.00,5x139.70,5,127,0,SATIN BLACK MILLED,NA,17 5x127.00,17 5x127.00 0,17 x 8,"(-9,0)"
8805,1447,UTS 04,Utah,5,8.85463E+11,Moto Metal,MO970 S-BLK MILL,18,10,5x127.00,5x139.70,5,127,-24,SATIN BLACK MILLED,NA,18 5x127.00,18 5x127.00 -24,18 x 10,"(-29,-20)"
8806,1447,UTS 04,Utah,4,8.85463E+11,Moto Metal,MO984 M-GRY GBLK-INS,20,9,8x170.00,NA,8,170,-12,MATTE GRAY W/ G-BLK INSERTS,NA,20 8x170.00,20 8x170.00 -12,20 x 9,"(-19,-10)"
8807,1447,UTS 04,Utah,4,8.85463E+11,Vintage,VN215 M-GRY MACH-LP,16,7,5x114.30,NA,5,114.3,0,MAG GRAY W/ MACHINED LIP,NA,16 5x114.30,16 5x114.30 0,16 x 7,"(-9,0)"
8808,1447,UTS 04,Utah,4,8.43962E+11,Vintage,VN515 POLISHED,15,8,5x114.30,NA,5,114.3,0,POLISHED,78886,15 5x114.30,15 5x114.30 0,15 x 8,"(-9,0)"
8809,1447,UTS 04,Utah,-2,8.43962E+11,Vintage,VN515 POLISHED,15,8,5x114.30,NA,5,114.3,0,POLISHED,78886,15 5x114.30,15 5x114.30 0,15 x 8,"(-9,0)"
8810,1447,UTS 04,Utah,4,8.85463E+11,XD Powersports,XS775 S-BLK,14,7,4x137.00,NA,4,137,0,SATIN BLACK,NA,14 4x137.00,14 4x137.00 0,14 x 7,"(-9,0)"
8811,1447,UTS 04,Utah,-1,8.85463E+11,XD Series,XD SERIES 779 CHROME,18,9,8x165.10,NA,8,165.1,-12,CHROME,NA,18 8x165.10,18 8x165.10 -12,18 x 9,"(-19,-10)"
8812,1447,UTS 04,Utah,4,8.85463E+11,XD Series,XD129 S-BLK,18,9,6x139.70,NA,6,139.7,18,SATIN BLACK,NA,18 6x139.70,18 6x139.70 18,18 x 9,"(11,19)"
8813,1447,UTS 04,Utah,4,8.43962E+11,XD Series,HOSS GLOSS BLACK,18,9,8x165.10,NA,8,165.1,18,GLOSS BLACK W/ CLEAR COAT,NA,18 8x165.10,18 8x165.10 18,18 x 9,"(11,19)"
8814,1447,UTS 04,Utah,4,8.43962E+11,XD Series,XD795 G-BLK MACH,18,9,8x165.10,NA,8,165.1,18,GLOSS BLACK W/ MACHINED FACE,62366,18 8x165.10,18 8x165.10 18,18 x 9,"(11,19)"
8815,1447,UTS 04,Utah,-4,8.43962E+11,XD Series,XD795 G-BLK MACH,18,9,8x165.10,NA,8,165.1,18,GLOSS BLACK W/ MACHINED FACE,62366,18 8x165.10,18 8x165.10 18,18 x 9,"(11,19)"
8816,1447,UTS 04,Utah,4,8.43962E+11,XD Series,XD798 M-BLK MACH,17,9,5x127.00,NA,5,127,18,MATTE BLACK MACHINED,NA,17 5x127.00,17 5x127.00 18,17 x 9,"(11,19)"
8817,1447,UTS 04,Utah,5,8.85463E+11,XD Series,XD798 M-BLK,16,9,5x127.00,NA,5,127,-12,MATTE BLACK,NA,16 5x127.00,16 5x127.00 -12,16 x 9,"(-19,-10)"
8818,1447,UTS 04,Utah,4,8.85463E+11,XD Series,MISFIT MATTE BLACK,17,9,6x139.70,NA,6,139.7,0,MATTE BLACK,78543,17 6x139.70,17 6x139.70 0,17 x 9,"(-9,0)"
8819,1447,UTS 04,Utah,4,8.85463E+11,XD Series,MISFIT MATTE BLACK,18,9,6x135.00,NA,6,135,0,MATTE BLACK,20299,18 6x135.00,18 6x135.00 0,18 x 9,"(-9,0)"
8820,1447,UTS 04,Utah,-1,8.85463E+11,XD Series,XD809 CHROME,18,9,8x170.00,NA,8,170,18,CHROME,NA,18 8x170.00,18 8x170.00 18,18 x 9,"(11,19)"
8821,1447,UTS 04,Utah,1,8.85463E+11,XD Series,XD811 S-BLK W/ ACC,22,12,8x165.10,NA,8,165.1,-44,SATIN BLACK W ACCENTS,78587,22 8x165.10,22 8x165.10 -44,22 x 12,"(-50,-40)"
8822,1447,UTS 04,Utah,-2,8.85463E+11,XD Series,XD811 S-BLK W/ ACC,22,12,8x165.10,NA,8,165.1,-44,SATIN BLACK W ACCENTS,78587,22 8x165.10,22 8x165.10 -44,22 x 12,"(-50,-40)"
8823,1447,UTS 04,Utah,4,8.85463E+11,XD Series,XD820 S-BLK MILL RTCC,22,12,8x165.10,NA,8,165.1,-44,SATIN BLACK MILLED,NA,22 8x165.10,22 8x165.10 -44,22 x 12,"(-50,-40)"
8824,1447,UTS 04,Utah,4,8.85463E+11,XD Series,XD820 S-BLK MILL RTCC,17,8.5,8x165.10,NA,8,165.1,0,SATIN BLACK MILLED,NA,17 8x165.10,17 8x165.10 0,17 x 8.5,"(-9,0)"
8825,1447,UTS 04,Utah,4,8.85463E+11,XD Series,XD820 S-BLK MILL RTCC,18,9,5x127.00,NA,5,127,-12,SATIN BLACK MILLED,NA,18 5x127.00,18 5x127.00 -12,18 x 9,"(-19,-10)"
8826,1447,UTS 04,Utah,4,8.85463E+11,XD Series,XD820 S-BLK MILL RTCC,18,9,8x165.10,NA,8,165.1,18,SATIN BLACK MILLED,NA,18 8x165.10,18 8x165.10 18,18 x 9,"(11,19)"
8827,1447,UTS 04,Utah,4,8.85463E+11,XD Series,XD822 M-BLK,17,9,6x135.00,6x139.70,6,135,-12,MATTE BLACK,NA,17 6x135.00,17 6x135.00 -12,17 x 9,"(-19,-10)"
8828,1447,UTS 04,Utah,8,8.85463E+11,XD Series,XD827 M-BLK,18,9,6x135.00,6x139.70,6,135,0,MATTE BLACK,NA,18 6x135.00,18 6x135.00 0,18 x 9,"(-9,0)"
